lr-Adam,step,train_loss_step,epoch,val_loss,val_acc
,9699,0.14343032240867615,1,,
,9749,0.6287182569503784,1,,
,9799,0.39989733695983887,1,,
,9849,0.6374364495277405,1,,
,9899,0.07168354094028473,1,,
,9949,0.1254340410232544,1,,
,9999,0.760890543460846,1,,
,10049,0.10013937950134277,1,,
,10099,0.14338946342468262,1,,
,10149,0.16370955109596252,1,,
,10199,0.07660669088363647,1,,
,10249,0.06901250779628754,1,,
,10299,0.08993882685899734,1,,
,10349,0.07599116861820221,1,,
,10399,0.3638359010219574,1,,
,10449,0.13346117734909058,1,,
,10499,0.6804623603820801,1,,
,10549,0.1459222286939621,1,,
,10599,0.6475852131843567,1,,
,10649,0.1219070553779602,1,,
,10699,0.0923549085855484,1,,
,10749,0.10262387990951538,1,,
,10799,0.1303323209285736,1,,
,10849,0.5785773992538452,1,,
,10899,0.13740460574626923,1,,
,10949,0.11736959218978882,1,,
,10999,0.5427240133285522,1,,
,11049,0.12457816302776337,1,,
,11099,0.7182931303977966,1,,
,11149,0.14245955646038055,1,,
,11199,0.6135746240615845,1,,
,11249,0.11915405094623566,1,,
,11299,0.16084830462932587,1,,
,11349,0.4660409390926361,1,,
,11399,0.3881151080131531,1,,
,11449,0.4960229992866516,1,,
,11499,0.4023246169090271,1,,
,11549,0.06847991049289703,1,,
,11599,0.2902049422264099,1,,
,11649,0.10179110616445541,1,,
,11699,0.14061148464679718,1,,
,11749,0.5500417947769165,1,,
,11799,0.41546210646629333,1,,
,11849,0.8109453320503235,1,,
,11899,0.0707785114645958,1,,
,11949,0.4428940713405609,1,,
,11999,0.099920354783535,1,,
,12049,0.1158294528722763,1,,
,12099,0.16020210087299347,1,,
,12149,0.0992853045463562,1,,
,12199,0.07766657322645187,1,,
,12249,0.6989902257919312,1,,
,12299,0.09771622717380524,1,,
,12349,0.8982595205307007,1,,
,12399,0.5102123618125916,1,,
,12449,0.5953994989395142,1,,
,12499,0.9926475286483765,1,,
,12549,0.7310680747032166,1,,
,12599,0.8315297961235046,1,,
,12649,0.15596549212932587,1,,
,12699,0.16815319657325745,1,,
,12749,0.5532106161117554,1,,
,12799,0.07974691689014435,1,,
,12849,0.07214219123125076,1,,
,12899,0.38563066720962524,1,,
,12949,0.6124786138534546,1,,
,12999,0.48460978269577026,1,,
,13049,0.06472993642091751,1,,
,13099,0.3620069921016693,1,,
,13149,0.02998477779328823,1,,
,13199,0.08890510350465775,1,,
,13249,0.10851786285638809,1,,
,13299,0.19357392191886902,1,,
,13349,0.3074839115142822,1,,
,13399,0.622533917427063,1,,
,13449,0.1851803958415985,1,,
,13499,0.44455137848854065,1,,
,13549,0.5044963955879211,1,,
,13599,0.1604939103126526,1,,
,13649,0.6256179213523865,1,,
,13699,0.2533160448074341,1,,
,13749,0.11600708961486816,1,,
,13799,0.35048678517341614,1,,
,13849,0.1793283224105835,1,,
,13899,0.04138084128499031,1,,
,13949,0.19282467663288116,1,,
,13999,0.05714314058423042,1,,
,14049,0.09573007375001907,1,,
,14099,0.38367024064064026,1,,
,14149,0.07586832344532013,1,,
,14199,0.1642579436302185,1,,
,14249,0.15169253945350647,1,,
,14299,0.6479056477546692,1,,
,14349,0.18594929575920105,1,,
,14399,0.7056493163108826,1,,
,14449,0.5789127349853516,1,,
,14499,0.24114274978637695,1,,
,14549,0.09713906794786453,1,,
,14599,0.28233602643013,1,,
,14649,0.903586208820343,1,,
,14699,0.0776057094335556,1,,
,14749,0.22426661849021912,1,,
,14799,0.42906779050827026,1,,
,14849,0.7546173334121704,1,,
,14899,0.26885655522346497,1,,
,14949,0.062381405383348465,1,,
,14999,0.072140172123909,1,,
,15049,0.3901987671852112,1,,
,15099,0.06843491643667221,1,,
,15149,0.6663087606430054,1,,
,15199,0.3685351312160492,1,,
,15249,0.08476009219884872,1,,
,15299,0.08824555575847626,1,,
,15349,0.12549851834774017,1,,
,15399,0.09132327139377594,1,,
,15449,0.4443207383155823,1,,
,15499,0.08435040712356567,1,,
,15549,0.2914469838142395,1,,
,15599,0.08389832824468613,1,,
,15649,0.0930122584104538,1,,
,15699,0.06911459565162659,1,,
,15749,0.02284776233136654,1,,
,15799,0.08009543269872665,1,,
,15849,0.5173749327659607,1,,
,15875,,1,0.4124962389469147,0.8242520093917847
0.001,15876,,,,
,15899,0.14605648815631866,2,,
,15949,0.03483588621020317,2,,
,15999,0.06542591005563736,2,,
,16049,0.29728323221206665,2,,
,16099,0.10364313423633575,2,,
,16149,0.07180638611316681,2,,
,16199,0.4753015637397766,2,,
,16249,0.14186744391918182,2,,
,16299,0.08072078227996826,2,,
,16349,0.5791438817977905,2,,
,16399,0.16920174658298492,2,,
,16449,0.13666914403438568,2,,
,16499,0.09439320862293243,2,,
,16549,0.04493153840303421,2,,
,16599,0.979446291923523,2,,
,16649,0.04386944696307182,2,,
,16699,0.5273267030715942,2,,
,16749,0.34664687514305115,2,,
,16799,0.7258721590042114,2,,
,16849,0.49336060881614685,2,,
,16899,0.0982821136713028,2,,
,16949,0.2004079818725586,2,,
,16999,0.19914892315864563,2,,
,17049,0.1993323415517807,2,,
,17099,0.7628982067108154,2,,
,17149,0.6044749021530151,2,,
,17199,0.11455374956130981,2,,
,17249,0.5321822166442871,2,,
,17299,0.465913861989975,2,,
,17349,0.03559993579983711,2,,
,17399,0.047970227897167206,2,,
,17449,0.23209428787231445,2,,
,17499,0.23620028793811798,2,,
,17549,0.41627854108810425,2,,
,17599,0.0257400032132864,2,,
,17649,0.1302644908428192,2,,
,17699,0.7668004631996155,2,,
,17749,0.1453597992658615,2,,
,17799,0.29107654094696045,2,,
,17849,0.4150668978691101,2,,
,17899,0.08030883222818375,2,,
,17949,0.07438534498214722,2,,
,17999,0.14416882395744324,2,,
,18049,0.12669436633586884,2,,
,18099,0.18997839093208313,2,,
,18149,0.10750820487737656,2,,
,18199,0.5931116938591003,2,,
,18249,0.09393854439258575,2,,
,18299,0.19800861179828644,2,,
,18349,0.47940129041671753,2,,
,18399,0.3216089606285095,2,,
,18449,0.5000597834587097,2,,
,18499,0.7415143251419067,2,,
,18549,0.07629946619272232,2,,
,18599,0.36730635166168213,2,,
,18649,0.9309566617012024,2,,
,18699,0.286248117685318,2,,
,18749,0.11206116527318954,2,,
,18799,0.06736115366220474,2,,
,18849,0.058634381741285324,2,,
,18899,0.15984734892845154,2,,
,18949,0.04844234138727188,2,,
,18999,0.3482843041419983,2,,
,19049,0.07404123246669769,2,,
,19099,0.15957441926002502,2,,
,19149,0.08715106546878815,2,,
,19199,0.04367470741271973,2,,
,19249,0.39226657152175903,2,,
,19299,0.1426711082458496,2,,
,19349,0.12989643216133118,2,,
,19399,0.1426299661397934,2,,
,19449,0.07302074134349823,2,,
,19499,0.08655022084712982,2,,
,19549,0.25635141134262085,2,,
,19599,0.24374982714653015,2,,
,19649,0.04847107082605362,2,,
,19699,0.17747598886489868,2,,
,19749,0.40487533807754517,2,,
,19799,0.1318979561328888,2,,
,19849,0.3728134036064148,2,,
,19899,0.08474171906709671,2,,
,19949,0.22356757521629333,2,,
,19999,0.047381531447172165,2,,
,20049,0.46963340044021606,2,,
,20099,0.20973367989063263,2,,
,20149,0.5377457141876221,2,,
,20199,0.30214154720306396,2,,
,20249,0.4529362618923187,2,,
,20299,0.5572410821914673,2,,
,20349,0.7140630483627319,2,,
,20399,0.11446398496627808,2,,
,20449,0.11765869706869125,2,,
,20499,0.49993467330932617,2,,
,20549,0.71917325258255,2,,
,20599,0.12501974403858185,2,,
,20649,0.07253965735435486,2,,
,20699,0.3414584994316101,2,,
,20749,0.4371723532676697,2,,
,20799,0.0939502939581871,2,,
,20849,0.10909430682659149,2,,
,20899,0.11661414802074432,2,,
,20949,0.4613860249519348,2,,
,20999,0.16762039065361023,2,,
,21049,0.12561510503292084,2,,
,21099,0.12297812849283218,2,,
,21149,0.06576942652463913,2,,
,21199,0.08454658091068268,2,,
,21249,0.3318333625793457,2,,
,21299,0.49771714210510254,2,,
,21349,0.05404476448893547,2,,
,21399,0.15295372903347015,2,,
,21449,0.03157069534063339,2,,
,21499,0.13819031417369843,2,,
,21549,0.07002939283847809,2,,
,21599,0.31804144382476807,2,,
,21649,0.0640319287776947,2,,
,21699,0.11542179435491562,2,,
,21749,0.26107972860336304,2,,
,21799,0.3629736006259918,2,,
,21849,0.02253885008394718,2,,
,21899,0.29158976674079895,2,,
,21949,0.1923244297504425,2,,
,21999,0.5962715744972229,2,,
,22049,0.34134605526924133,2,,
,22099,0.12227113544940948,2,,
,22149,0.741251528263092,2,,
,22199,0.09257891774177551,2,,
,22249,0.5018519163131714,2,,
,22299,0.34778809547424316,2,,
,22349,0.10587601363658905,2,,
,22399,0.051489751785993576,2,,
,22449,0.6400044560432434,2,,
,22499,0.08769865334033966,2,,
,22549,1.0337740182876587,2,,
,22599,0.33060187101364136,2,,
,22649,0.09152691066265106,2,,
,22699,0.5200867652893066,2,,
,22749,0.08824028074741364,2,,
,22799,0.10200198739767075,2,,
,22849,0.04917801171541214,2,,
,22899,0.11411464214324951,2,,
,22949,0.11150673776865005,2,,
,22999,0.2101527750492096,2,,
,23049,0.035812217742204666,2,,
,23099,0.04914049059152603,2,,
,23149,0.26058468222618103,2,,
,23199,0.16009283065795898,2,,
,23249,0.4833090305328369,2,,
,23299,0.44859209656715393,2,,
,23349,0.13916343450546265,2,,
,23399,0.33106786012649536,2,,
,23449,0.40366387367248535,2,,
,23499,0.30260005593299866,2,,
,23549,0.6388346552848816,2,,
,23599,0.03985074162483215,2,,
,23649,0.4059925675392151,2,,
,23699,0.26749831438064575,2,,
,23749,0.14961594343185425,2,,
,23799,0.4029301702976227,2,,
,23813,,2,0.3691049814224243,0.8487459421157837
0.001,23814,,,,
,23849,0.5002683401107788,3,,
,23899,0.10783014446496964,3,,
,23949,0.5955947637557983,3,,
,23999,0.6382342576980591,3,,
,24049,0.040608473122119904,3,,
,24099,0.39954668283462524,3,,
,24149,0.042868442833423615,3,,
,24199,0.05361296981573105,3,,
,24249,0.07613863795995712,3,,
,24299,0.5440084338188171,3,,
,24349,0.09849735349416733,3,,
,24399,0.6029538512229919,3,,
,24449,0.03728916496038437,3,,
,24499,0.06811191141605377,3,,
,24549,0.40042662620544434,3,,
,24599,0.11321444809436798,3,,
,24649,0.07519852370023727,3,,
,24699,0.24073509871959686,3,,
,24749,0.021507639437913895,3,,
,24799,0.2602643072605133,3,,
,24849,0.056231528520584106,3,,
,24899,0.36553603410720825,3,,
,24949,0.05583767220377922,3,,
,24999,0.120804563164711,3,,
,25049,0.18473932147026062,3,,
,25099,0.1836056411266327,3,,
,25149,0.07677310705184937,3,,
,25199,0.040391016751527786,3,,
,25249,0.6456190347671509,3,,
,25299,0.15097492933273315,3,,
,25349,0.04938415437936783,3,,
,25399,0.19585976004600525,3,,
,25449,0.12177777290344238,3,,
,25499,0.5208543539047241,3,,
,25549,0.8696155548095703,3,,
,25599,0.5087665319442749,3,,
,25649,0.2949315011501312,3,,
,25699,0.21950455009937286,3,,
,25749,1.3776472806930542,3,,
,25799,0.49719929695129395,3,,
,25849,0.46397000551223755,3,,
,25899,0.14538252353668213,3,,
,25949,0.33458414673805237,3,,
,25999,0.9614869356155396,3,,
,26049,0.0944022387266159,3,,
,26099,0.5697789788246155,3,,
,26149,0.7509755492210388,3,,
,26199,0.37173041701316833,3,,
,26249,0.10334943234920502,3,,
,26299,0.12943509221076965,3,,
,26349,0.2184564769268036,3,,
,26399,0.5784107446670532,3,,
,26449,0.06974057853221893,3,,
,26499,0.5020964741706848,3,,
,26549,0.05641475319862366,3,,
,26599,0.5341024398803711,3,,
,26649,0.1112673282623291,3,,
,26699,0.5559719800949097,3,,
,26749,0.045055586844682693,3,,
,26799,0.17581847310066223,3,,
,26849,0.21455569565296173,3,,
,26899,0.11678838729858398,3,,
,26949,0.2938322126865387,3,,
,26999,0.18518662452697754,3,,
,27049,0.4548645615577698,3,,
,27099,0.19382616877555847,3,,
,27149,0.23948197066783905,3,,
,27199,0.6480213403701782,3,,
,27249,0.5051698684692383,3,,
,27299,0.1199699193239212,3,,
,27349,0.17029544711112976,3,,
,27399,0.1604553759098053,3,,
,27449,0.9587607383728027,3,,
,27499,0.06447203457355499,3,,
,27549,0.3047032356262207,3,,
,27599,0.253836065530777,3,,
,27649,0.5311704277992249,3,,
,27699,0.2545783221721649,3,,
,27749,0.533828616142273,3,,
,27799,0.31978192925453186,3,,
,27849,0.09396542608737946,3,,
,27899,0.13118746876716614,3,,
,27949,0.39798998832702637,3,,
,27999,0.11480400711297989,3,,
,28049,0.037033483386039734,3,,
,28099,0.9845632314682007,3,,
,28149,0.08341003954410553,3,,
,28199,0.40272894501686096,3,,
,28249,0.41013622283935547,3,,
,28299,0.1588563174009323,3,,
,28349,0.6935452818870544,3,,
,28399,0.09103228151798248,3,,
,28449,0.05941733717918396,3,,
,28499,0.06344276666641235,3,,
,28549,0.0641772523522377,3,,
,28599,0.08626051247119904,3,,
,28649,0.49946871399879456,3,,
,28699,0.1203160285949707,3,,
,28749,0.0711766928434372,3,,
,28799,0.1878126561641693,3,,
,28849,0.11294044554233551,3,,
,28899,0.48166918754577637,3,,
,28949,0.4740264415740967,3,,
,28999,0.4670177400112152,3,,
,29049,0.5093291401863098,3,,
,29099,0.10077498108148575,3,,
,29149,0.6555291414260864,3,,
,29199,0.52908855676651,3,,
,29249,0.23837538063526154,3,,
,29299,0.07698138058185577,3,,
,29349,0.05614675208926201,3,,
,29399,0.0941636711359024,3,,
,29449,0.4366214871406555,3,,
,29499,0.13612475991249084,3,,
,29549,0.05613194778561592,3,,
,29599,0.4360942244529724,3,,
,29649,0.06128739193081856,3,,
,29699,1.198343276977539,3,,
,29749,0.0335659496486187,3,,
,29799,0.2975463569164276,3,,
,29849,0.14965681731700897,3,,
,29899,0.10701537132263184,3,,
,29949,0.2731148600578308,3,,
,29999,0.06500880420207977,3,,
,30049,0.15848633646965027,3,,
,30099,0.3678981363773346,3,,
,30149,0.5136660933494568,3,,
,30199,0.38703683018684387,3,,
,30249,0.42973414063453674,3,,
,30299,0.11585687100887299,3,,
,30349,0.35288774967193604,3,,
,30399,0.2801230549812317,3,,
,30449,0.7982338666915894,3,,
,30499,0.39609670639038086,3,,
,30549,0.12589812278747559,3,,
,30599,0.6203252673149109,3,,
,30649,0.11794724315404892,3,,
,30699,0.10015541315078735,3,,
,30749,0.07334324717521667,3,,
,30799,1.035341501235962,3,,
,30849,0.17976877093315125,3,,
,30899,0.07596121728420258,3,,
,30949,0.16251054406166077,3,,
,30999,0.48742127418518066,3,,
,31049,0.4996189475059509,3,,
,31099,0.9370228052139282,3,,
,31149,0.08654971420764923,3,,
,31199,0.09721889346837997,3,,
,31249,0.2039879560470581,3,,
,31299,0.12406172603368759,3,,
,31349,0.0702056735754013,3,,
,31399,0.11364197731018066,3,,
,31449,0.04047279432415962,3,,
,31499,0.31687337160110474,3,,
,31549,0.2987465560436249,3,,
,31599,0.3262741267681122,3,,
,31649,0.5587860345840454,3,,
,31699,0.5958291292190552,3,,
,31749,0.054483406245708466,3,,
,31751,,3,0.3697396516799927,0.847389280796051
0.001,31752,,,,
,31799,0.330695241689682,4,,
,31849,0.2560565769672394,4,,
,31899,0.059742093086242676,4,,
,31949,0.3868778645992279,4,,
,31999,0.05959974601864815,4,,
,32049,0.30715030431747437,4,,
,32099,0.4846469759941101,4,,
,32149,0.7128955721855164,4,,
,32199,0.14531080424785614,4,,
,32249,0.07035210728645325,4,,
,32299,0.10555078834295273,4,,
,32349,0.10021432489156723,4,,
,32399,0.0989113375544548,4,,
,32449,0.4589102864265442,4,,
,32499,0.4335264563560486,4,,
,32549,0.5421782732009888,4,,
,32599,0.35803502798080444,4,,
,32649,0.06998924911022186,4,,
,32699,0.14384731650352478,4,,
,32749,0.5022348761558533,4,,
,32799,0.3325129747390747,4,,
,32849,0.16045710444450378,4,,
,32899,0.07010503113269806,4,,
,32949,0.5688738822937012,4,,
,32999,0.4234090745449066,4,,
,33049,0.0644700676202774,4,,
,33099,0.34225261211395264,4,,
,33149,0.2774152457714081,4,,
,33199,0.5491016507148743,4,,
,33249,0.5587502717971802,4,,
,33299,0.38461819291114807,4,,
,33349,0.7546279430389404,4,,
,33399,0.0629199743270874,4,,
,33449,0.6834133863449097,4,,
,33499,0.20066075026988983,4,,
,33549,0.4166908860206604,4,,
,33599,0.04560505226254463,4,,
,33649,0.10717672109603882,4,,
,33699,0.3416433036327362,4,,
,33749,0.04242765158414841,4,,
,33799,0.2688455879688263,4,,
,33849,0.14158202707767487,4,,
,33899,0.11969833076000214,4,,
,33949,0.13348878920078278,4,,
,33999,0.08220953494310379,4,,
,34049,0.06064403057098389,4,,
,34099,0.13095928728580475,4,,
,34149,0.8428428769111633,4,,
,34199,0.09254403412342072,4,,
,34249,0.14806081354618073,4,,
,34299,0.4467879831790924,4,,
,34349,1.195851445198059,4,,
,34399,0.11037399619817734,4,,
,34449,0.3636510968208313,4,,
,34499,0.19709695875644684,4,,
,34549,0.1868472695350647,4,,
,34599,0.16670460999011993,4,,
,34649,0.14686599373817444,4,,
,34699,0.316079318523407,4,,
,34749,0.11915411800146103,4,,
,34799,0.4623270034790039,4,,
,34849,0.6379004716873169,4,,
,34899,0.3781103193759918,4,,
,34949,0.1292179673910141,4,,
,34999,0.04454170912504196,4,,
,35049,0.07792504131793976,4,,
,35099,0.407456636428833,4,,
,35149,0.04196464270353317,4,,
,35199,0.15341410040855408,4,,
,35249,0.5601989030838013,4,,
,35299,0.09096629917621613,4,,
,35349,0.010560726746916771,4,,
,35399,0.21110448241233826,4,,
,35449,0.6922210454940796,4,,
,35499,0.19268636405467987,4,,
,35549,0.07653367519378662,4,,
,35599,0.04700169712305069,4,,
,35649,0.0541905052959919,4,,
,35699,0.03516947478055954,4,,
,35749,0.010921109467744827,4,,
,35799,0.437980979681015,4,,
,35849,0.2628856599330902,4,,
,35899,0.09652404487133026,4,,
,35949,0.06993217766284943,4,,
,35999,0.07040781527757645,4,,
,36049,0.4415411353111267,4,,
,36099,0.286978155374527,4,,
,36149,0.028367500752210617,4,,
,36199,0.6338562965393066,4,,
,36249,0.08709855377674103,4,,
,36299,0.10450221598148346,4,,
,36349,0.1357194483280182,4,,
,36399,0.10669312626123428,4,,
,36449,0.3557416498661041,4,,
,36499,0.4903392791748047,4,,
,36549,0.1509753167629242,4,,
,36599,0.5208777189254761,4,,
,36649,0.16954272985458374,4,,
,36699,0.03246558457612991,4,,
,36749,0.5247204899787903,4,,
,36799,0.38599592447280884,4,,
,36849,0.08497636020183563,4,,
,36899,0.8244819641113281,4,,
,36949,0.6811164617538452,4,,
,36999,0.49525904655456543,4,,
,37049,0.5049683451652527,4,,
,37099,0.11706366389989853,4,,
,37149,0.35711705684661865,4,,
,37199,1.1738131046295166,4,,
,37249,0.4918590188026428,4,,
,37299,0.03814931586384773,4,,
,37349,0.3293510973453522,4,,
,37399,0.11752979457378387,4,,
,37449,0.4883485734462738,4,,
,37499,0.2280983030796051,4,,
,37549,0.07265360653400421,4,,
,37599,0.11013291776180267,4,,
,37649,0.06985686719417572,4,,
,37699,0.06855776160955429,4,,
,37749,0.055144261568784714,4,,
,37799,0.5317172408103943,4,,
,37849,0.08889643847942352,4,,
,37899,0.18541976809501648,4,,
,37949,0.8480885624885559,4,,
,37999,1.147827386856079,4,,
,38049,0.11188800632953644,4,,
,38099,0.05422317236661911,4,,
,38149,0.32954826951026917,4,,
,38199,0.33186405897140503,4,,
,38249,0.9045698046684265,4,,
,38299,0.3434951901435852,4,,
,38349,0.03823095187544823,4,,
,38399,0.337995320558548,4,,
,38449,0.33598074316978455,4,,
,38499,0.054938871413469315,4,,
,38549,0.6929610967636108,4,,
,38599,0.06495700776576996,4,,
,38649,0.06058107689023018,4,,
,38699,0.031895142048597336,4,,
,38749,0.48954182863235474,4,,
,38799,0.10436614602804184,4,,
,38849,0.24472782015800476,4,,
,38899,0.2720434069633484,4,,
,38949,0.24366013705730438,4,,
,38999,0.490054190158844,4,,
,39049,0.11600492894649506,4,,
,39099,0.029919305816292763,4,,
,39149,0.03426158428192139,4,,
,39199,0.5000726580619812,4,,
,39249,0.07401438057422638,4,,
,39299,0.04738178849220276,4,,
,39349,0.060762763023376465,4,,
,39399,0.5039864778518677,4,,
,39449,0.3433212339878082,4,,
,39499,0.023439105600118637,4,,
,39549,0.11264381557703018,4,,
,39599,0.06563685089349747,4,,
,39649,0.07267500460147858,4,,
,39689,,4,0.40633898973464966,0.8463992476463318
0.001,39690,,,,
,39699,1.0967719554901123,5,,
,39749,0.07590462267398834,5,,
,39799,0.8426612615585327,5,,
,39849,0.12505154311656952,5,,
,39899,0.2787368595600128,5,,
,39949,0.5676257610321045,5,,
,39999,0.39766526222229004,5,,
,40049,0.14599809050559998,5,,
,40099,0.5511810779571533,5,,
,40149,0.49575743079185486,5,,
,40199,1.1164499521255493,5,,
,40249,0.2158103883266449,5,,
,40299,0.050702787935733795,5,,
,40349,0.8333674669265747,5,,
,40399,0.1405363827943802,5,,
,40449,0.019254177808761597,5,,
,40499,0.16804811358451843,5,,
,40549,0.5122028589248657,5,,
